CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15005953,583,Germany,Male,27,9,17432.37,1,1,0,174173.11,0
15005954,493,France,Male,43,0,130750.14,1,1,1,14597.85,1
15005955,673,Germany,Female,45,2,0.0,2,1,1,171947.57,0
15005956,653,France,Female,47,0,0.0,4,1,1,143000.99,0
15005957,533,France,Male,23,2,34644.73,2,0,1,129206.81,0
15005958,771,Spain,Male,40,3,84470.42,1,0,1,195054.08,0
15005959,709,Spain,Male,55,4,0.0,2,1,1,9849.23,0
15005960,651,France,Female,37,3,0.0,4,1,1,98111.23,0
15005961,614,Spain,Female,42,3,0.0,2,1,0,145856.85,0
15005962,629,France,Female,45,8,98908.55,1,0,1,106891.0,1
15005963,536,Spain,Male,27,8,0.0,3,1,0,64099.22,1
15005964,591,France,Female,56,8,87161.47,2,1,0,5251.54,0
15005965,719,Spain,Male,42,10,149826.34,1,1,1,130422.99,0
15005966,634,Spain,Male,43,4,108889.57,1,0,0,173106.02,0
15005967,850,France,Male,21,10,141791.31,1,1,1,143670.69,0
15005968,592,Spain,Male,45,4,0.0,3,1,1,10226.99,1
15005969,641,Spain,Female,43,1,0.0,1,1,1,140203.8,0
15005970,696,Spain,Female,54,5,0.0,2,0,0,147505.83,0
15005971,709,France,Male,34,1,94042.91,1,1,0,132669.36,0
15005972,625,Spain,Female,28,9,0.0,1,1,1,117799.99,0
15005973,582,Spain,Male,31,4,125224.16,1,1,1,140289.62,0
15005974,621,France,Female,32,10,91843.18,1,1,1,115234.7,0
15005975,691,Spain,Female,26,4,0.0,2,0,0,95827.1,0
15005976,624,France,Male,50,3,60522.04,2,1,1,107280.01,0
15005977,850,France,Female,51,4,54769.31,1,1,0,14424.54,0
15005978,622,Germany,Male,36,6,28621.82,2,1,1,105114.26,0
15005979,673,Germany,Male,34,9,0.0,2,1,1,140725.12,0
15005980,653,Germany,Female,19,1,0.0,2,0,0,98749.19,0
15005981,629,France,Female,44,0,91458.96,2,1,1,111400.36,0
15005982,734,Spain,Female,54,3,0.0,2,1,0,152809.47,0
15005983,552,France,Female,31,6,99229.53,2,1,0,28279.59,0
15005984,850,France,Male,36,0,0.0,2,1,0,149975.53,0
15005985,584,France,Male,42,3,0.0,1,0,1,74720.98,0
15005986,695,Germany,Female,55,5,140895.47,1,1,1,157114.92,1
15005987,670,Spain,Male,39,5,172491.93,2,1,1,43943.15,1
15005988,648,Germany,Female,39,0,123988.84,1,0,0,158824.65,0
15005989,776,Spain,Male,39,6,175604.34,1,0,0,158301.22,0
15005990,836,France,Female,23,4,147421.53,1,0,0,64260.71,0
15005991,575,Germany,Male,23,5,74541.51,2,1,0,159207.04,0
15005992,577,France,Female,29,0,49559.89,2,1,1,24788.01,0
15005993,702,France,Female,48,6,9137.13,3,1,1,161891.61,1
15005994,645,France,Female,34,3,0.0,2,1,1,29303.0,0
15005995,602,Germany,Male,32,2,0.0,1,0,1,197114.9,0
15005996,622,Germany,Female,32,10,113465.96,1,1,1,117473.98,0
15005997,602,Spain,Female,36,3,79456.47,2,1,0,156341.37,0
15005998,542,France,Female,55,8,132536.55,1,1,1,112688.31,0
15005999,676,France,Female,36,4,181041.29,2,1,1,115765.68,0
15006000,655,Germany,Male,30,4,123555.4,2,0,0,96578.22,1
15006001,606,France,Male,38,7,60754.44,1,1,0,27663.69,0
15006002,467,Spain,Male,55,6,168553.75,1,0,0,54397.03,1
15006003,618,Germany,Male,32,2,0.0,3,1,1,187170.19,0
15006004,838,France,Female,26,0,0.0,1,1,0,74535.13,0
15006005,617,Spain,Male,32,10,20384.84,2,1,1,11258.52,0
15006006,621,Germany,Male,39,1,57498.6,1,0,1,159475.77,0
15006007,603,France,Male,44,2,119985.41,2,0,1,142662.23,0
15006008,709,Germany,Male,48,10,63630.2,1,0,1,61507.75,0
15006009,753,France,Male,27,0,98476.56,2,1,0,74234.97,0
15006010,587,Spain,Male,28,0,51656.32,4,1,1,98254.76,0
15006011,505,Spain,Male,34,7,0.0,2,1,0,28540.06,0
15006012,617,Spain,Male,44,7,0.0,1,1,0,198457.1,0
15006013,599,Germany,Female,25,1,80242.38,2,0,1,75604.2,0
15006014,629,France,Male,31,7,0.0,2,1,1,171561.63,0
15006015,764,Spain,Male,32,10,0.0,1,1,1,165674.6,0
15006016,551,France,Female,47,1,0.0,1,1,0,53038.31,1
15006017,690,Germany,Female,43,10,0.0,2,1,1,15853.33,0
15006018,691,Germany,Female,47,4,118511.75,3,1,0,89557.21,1
15006019,698,France,Female,51,0,47502.83,1,1,1,43778.69,0
15006020,716,France,Male,34,8,153465.3,1,1,1,75854.33,0
15006021,468,Spain,Female,26,3,115746.61,4,1,1,183754.29,1
15006022,708,Spain,Male,26,9,65645.18,1,0,1,117008.21,0
15006023,649,France,Male,19,10,0.0,2,0,1,84478.84,0
15006024,583,France,Female,33,1,133331.66,1,0,1,118717.86,0
15006025,808,France,Male,34,0,10682.88,3,1,0,20908.43,0
15006026,735,Spain,Female,45,5,0.0,2,1,0,152078.72,0
15006027,572,France,Female,38,10,147667.33,1,1,0,113259.99,0
15006028,604,Germany,Male,33,7,55238.27,1,0,1,193998.01,0
15006029,753,France,Female,36,3,166500.58,1,0,1,78864.61,0
15006030,647,Germany,Male,27,0,91180.52,2,1,0,37406.73,0
15006031,525,France,Male,48,0,56543.54,1,1,0,35894.96,1
15006032,818,Spain,Female,30,5,0.0,1,1,1,171475.76,0
15006033,626,France,Male,26,1,51139.33,1,1,1,92164.4,0
15006034,652,Germany,Female,46,4,49765.14,1,1,1,58364.39,0
15006035,694,France,Male,43,1,60465.92,2,0,1,157706.37,0
15006036,569,Germany,Male,20,8,0.0,4,1,1,147432.66,0
15006037,774,Spain,Female,46,1,125106.25,1,1,0,182061.56,0
15006038,560,France,Female,30,4,0.0,2,1,1,173225.01,0
15006039,673,Spain,Male,34,3,100542.2,1,0,0,19570.16,0
15006040,599,Germany,Male,39,10,84783.09,4,0,1,34350.58,0
15006041,752,France,Female,43,0,101655.59,2,0,0,92143.27,0
15006042,704,France,Male,42,9,97592.91,2,1,0,178949.88,0
15006043,632,France,Female,37,8,37299.97,1,1,0,149250.51,0
15006044,501,Germany,Male,33,2,0.0,2,0,1,26053.7,0
15006045,686,Spain,Female,42,9,0.0,1,0,1,37948.18,0
15006046,663,France,Female,36,7,0.0,1,1,1,92831.02,0
15006047,501,Germany,Male,56,3,75397.43,2,1,1,137681.89,0
15006048,669,Spain,Female,43,10,58577.73,1,1,1,39089.85,0
15006049,713,Spain,Female,28,8,0.0,2,1,1,16686.07,0
15006050,656,Germany,Female,33,4,48012.25,2,1,1,3715.99,0
15006051,602,Spain,Male,38,1,53873.09,1,1,0,26125.93,0
15006052,781,Germany,Female,50,7,165142.94,1,1,1,81991.6,1
15006053,825,France,Female,52,3,92440.74,1,1,0,172914.26,1
15006054,543,Spain,Female,34,1,39153.03,2,1,1,8143.18,1
15006055,748,France,Female,28,5,162048.69,3,1,1,135954.01,0
15006056,691,France,Male,27,0,134524.2,2,1,1,26804.2,0
15006057,591,France,Female,40,7,0.0,2,0,1,98327.97,0
15006058,629,Spain,Male,61,8,97185.29,1,1,0,57493.74,0
15006059,633,Spain,Male,43,6,0.0,2,0,1,167703.14,0
15006060,750,France,Male,22,8,107565.25,3,0,1,132847.25,0
15006061,607,France,Male,30,1,115822.33,1,1,0,59378.23,0
15006062,474,France,Male,31,10,118927.71,1,1,0,100651.46,1
15006063,629,Germany,Male,29,0,72690.89,1,1,0,151338.9,0
15006064,739,France,Male,34,6,0.0,2,0,0,173391.75,0
15006065,763,Spain,Female,41,3,0.0,1,1,1,123922.11,1
15006066,610,France,Male,44,9,54350.18,1,1,1,122919.16,0
15006067,695,France,Male,48,7,0.0,2,1,0,20602.89,0
15006068,765,France,Male,43,2,58124.62,1,0,1,104264.26,0
15006069,712,France,Male,18,6,94106.31,1,1,0,163054.59,0
15006070,848,Spain,Male,27,6,0.0,2,1,1,136491.79,0
15006071,783,France,Female,36,10,119547.24,1,1,0,9522.08,0
15006072,608,France,Female,39,9,41373.61,2,1,1,139917.37,0
15006073,640,France,Female,46,8,0.0,2,1,1,80533.61,0
15006074,812,France,Female,38,10,126401.06,1,1,0,136796.66,0
15006075,537,France,Male,38,3,191637.6,1,1,0,162248.08,0
15006076,643,France,Male,40,9,0.0,1,1,1,34898.54,0
15006077,832,Germany,Male,35,0,0.0,1,1,1,174126.81,0
15006078,844,Germany,Female,38,6,66390.73,1,1,1,38926.22,0
15006079,678,France,Male,49,9,0.0,2,1,1,57457.35,0
15006080,490,France,Female,37,5,0.0,1,0,0,136106.99,0
15006081,615,Spain,Male,37,10,12206.98,2,1,0,145465.55,0
15006082,719,France,Male,37,0,0.0,1,1,1,85167.59,0
15006083,573,France,Female,50,8,104217.78,2,1,0,22544.58,0
15006084,850,France,Female,26,9,46664.71,2,1,1,183493.99,0
15006085,627,France,Female,55,7,81015.21,2,1,0,69343.52,0
15006086,777,Spain,Female,26,9,82960.58,1,0,0,193448.17,0
15006087,638,France,Female,31,3,145117.17,2,1,1,169839.64,0
15006088,679,Germany,Female,45,4,97436.0,2,1,1,59090.64,1
15006089,649,France,Female,48,7,103089.89,2,0,1,149598.08,0
15006090,595,France,Male,23,1,106765.43,1,1,0,54669.81,0
15006091,611,Spain,Female,27,5,89786.71,1,1,0,5053.79,1
15006092,717,France,Female,40,9,155422.06,1,0,1,52593.63,0
15006093,629,Germany,Male,61,1,0.0,1,1,1,32036.23,1
15006094,607,France,Female,50,10,136046.17,2,1,0,61575.84,0
15006095,708,Germany,Female,35,7,115621.02,2,1,1,95574.63,0
15006096,796,France,Male,18,4,157126.67,1,1,0,30113.59,0
15006097,814,Spain,Male,38,9,100349.18,1,1,0,19372.52,0
15006098,554,France,Male,41,2,102883.28,2,1,1,101731.03,0
15006099,575,Spain,Female,34,1,0.0,2,1,0,69540.34,0
15006100,774,France,Female,29,3,0.0,4,1,1,89371.69,0
15006101,602,Germany,Male,39,7,50752.12,1,1,1,198062.57,1
15006102,627,France,Male,28,0,0.0,1,1,0,70346.98,0
15006103,520,Spain,Male,56,9,0.0,2,0,0,120687.73,0
15006104,718,France,Female,53,2,92162.28,2,0,1,96781.3,0
15006105,647,France,Male,44,0,0.0,2,1,0,147452.27,0
15006106,751,France,Male,38,1,0.0,1,1,1,196968.71,0
15006107,727,France,Female,31,9,0.0,2,1,1,104686.95,0
15006108,751,France,Male,37,10,44620.77,1,0,1,70095.05,1
15006109,752,Spain,Male,54,6,80571.13,1,1,1,32508.17,0
15006110,612,Spain,Male,46,0,172710.23,1,1,1,162474.57,1
15006111,648,France,Male,40,8,0.0,1,1,1,14714.4,0
15006112,669,Spain,Male,47,7,107872.93,2,1,0,116285.74,1
15006113,660,Germany,Female,43,0,115761.1,2,1,0,152787.91,0
15006114,715,France,Female,41,9,0.0,2,1,0,38388.7,0
15006115,605,Germany,Female,47,0,0.0,1,1,1,96154.69,0
15006116,680,Germany,Female,43,1,80008.73,2,0,0,79392.78,1
15006117,594,Spain,Male,46,1,132005.82,1,0,0,42087.42,1
15006118,674,France,Male,39,5,148689.19,1,1,0,176403.41,1
15006119,685,Germany,Male,35,0,62221.13,2,1,1,106467.43,0
15006120,536,France,Female,32,3,26239.89,2,1,0,171261.8,0
15006121,683,France,Female,31,6,0.0,2,1,0,170279.97,0
15006122,781,France,Male,21,8,196161.55,1,1,0,196028.94,0
15006123,752,Spain,Male,28,9,0.0,1,0,1,183911.52,0
15006124,536,Spain,Male,28,2,0.0,1,1,0,146509.3,0
15006125,528,Spain,Male,32,3,68689.54,2,1,1,135086.49,0
15006126,700,Germany,Female,53,4,0.0,1,0,1,32816.84,1
15006127,664,France,Male,36,4,138034.19,1,1,0,85889.21,0
15006128,635,France,Female,40,1,75488.43,1,1,1,112717.52,0
15006129,410,France,Male,40,4,77671.54,2,0,0,12384.74,0
15006130,551,France,Female,53,9,87605.78,2,0,0,30943.13,0
15006131,773,Spain,Female,32,0,0.0,2,1,0,128155.3,1
15006132,690,Germany,Female,35,6,10305.31,2,1,1,29418.68,0
15006133,840,France,Male,36,4,102840.79,1,1,1,67688.88,0
15006134,733,France,Male,49,5,0.0,1,0,0,7466.77,0
15006135,681,France,Male,51,8,181616.57,2,0,0,33957.54,1
15006136,499,France,Male,42,2,0.0,2,1,1,110900.97,0
15006137,682,Spain,Female,50,0,110574.16,2,1,1,128404.98,0
15006138,641,Germany,Female,39,7,0.0,3,1,1,20597.1,0
15006139,541,Spain,Male,36,1,77076.68,2,1,1,48289.71,0
15006140,774,France,Male,49,1,0.0,2,1,1,79136.18,0
15006141,655,France,Male,42,9,0.0,2,1,0,136485.27,0
15006142,689,France,Female,30,3,78198.86,1,1,1,15013.63,0
15006143,570,Spain,Female,47,4,0.0,1,1,1,89781.75,1
15006144,684,Spain,Male,35,0,123113.29,2,1,1,147357.93,0
15006145,634,France,Male,34,10,0.0,1,1,0,28110.37,0
15006146,850,Germany,Female,46,2,33809.26,2,1,1,109134.18,1
15006147,597,France,Female,37,10,81510.41,1,1,0,88165.23,0
15006148,583,Germany,Male,41,7,53578.92,1,0,1,78172.37,0
15006149,674,Spain,Female,44,5,117538.27,2,1,0,186776.32,1
15006150,628,Germany,Female,30,2,57067.8,2,1,1,79118.49,0
15006151,672,Germany,Female,41,6,128535.36,1,0,1,89362.51,0
15006152,807,France,Female,51,10,99500.53,1,1,1,12463.59,0
15006153,556,France,Male,28,5,64607.1,1,1,1,73026.91,0
15006154,660,France,Female,42,4,39280.18,1,1,1,104741.55,0
15006155,589,France,Male,29,7,0.0,2,0,0,1901.66,0
15006156,586,Germany,Male,48,7,164807.42,1,1,0,9933.83,0
15006157,636,Germany,Male,48,2,80449.71,2,0,1,47813.4,1
15006158,651,France,Male,34,7,0.0,1,1,1,148466.64,0
15006159,820,Spain,Male,60,9,0.0,2,1,1,156670.82,1
15006160,599,France,Male,49,8,4422.32,4,0,1,160316.2,0
15006161,626,France,Female,45,9,0.0,1,0,0,114652.31,0
15006162,471,France,Female,44,2,120237.17,2,1,0,167110.42,0
15006163,693,France,Male,47,10,8121.55,1,1,0,27425.61,0
15006164,661,France,Male,28,7,129609.49,1,1,0,184739.19,0
15006165,707,France,Female,39,7,0.0,1,1,0,161257.16,0
15006166,673,France,Male,41,6,76067.33,1,1,0,119915.73,0
15006167,476,Spain,Female,33,7,0.0,2,0,0,116195.69,0
15006168,816,France,Male,42,0,79568.19,2,1,1,22325.46,0
15006169,679,France,Female,50,2,0.0,2,1,0,160203.39,0
15006170,685,France,Male,33,5,47271.07,2,1,1,99654.85,1
15006171,818,Germany,Female,37,6,161719.36,1,1,1,164300.15,0
15006172,603,France,Female,29,6,132685.75,2,0,1,63125.18,0
15006173,517,Spain,Female,20,10,0.0,2,0,0,10201.12,0
15006174,545,Germany,Female,45,5,0.0,2,0,0,101117.08,1
15006175,646,Germany,Male,37,10,129197.07,1,1,1,176270.55,0
15006176,639,Germany,Female,38,3,104106.08,1,1,1,17768.39,0
15006177,806,France,Male,28,4,43067.95,1,0,0,82330.56,0
15006178,687,France,Female,36,8,0.0,1,0,1,166818.53,0
15006179,510,France,Male,48,0,0.0,1,0,0,45725.52,1
15006180,584,Germany,Female,38,1,0.0,2,1,1,52469.48,1
15006181,592,France,Female,38,4,53659.08,2,1,1,124277.09,0
15006182,624,France,Male,40,4,0.0,1,1,0,172927.37,0
15006183,582,Spain,Male,25,6,177452.86,1,1,1,115411.38,0
15006184,533,France,Male,44,7,76565.62,2,0,0,20387.18,0
15006185,664,Spain,Female,25,9,86453.86,1,1,1,185876.54,0
15006186,605,Spain,Male,28,5,90562.25,2,1,1,107070.92,0
15006187,528,France,Female,27,5,13371.25,1,1,0,68543.24,0
15006188,804,France,Female,36,4,169977.6,4,1,0,150707.98,1
15006189,643,France,Female,34,4,153084.73,1,1,1,138243.82,0
15006190,841,Germany,Female,37,10,78032.81,2,1,0,61283.6,0
15006191,758,Germany,Male,28,7,36528.04,1,1,1,171091.84,0
15006192,605,Spain,Female,48,4,87858.34,1,1,1,16834.25,0
15006193,827,Spain,Female,46,5,95174.56,1,0,0,175824.17,0
15006194,756,Germany,Female,36,2,112322.16,1,1,0,20177.2,0
15006195,594,France,Male,33,4,130844.24,2,0,0,7228.17,0
15006196,619,France,Female,32,8,136536.59,2,1,1,172964.95,0
15006197,678,Spain,Male,34,2,178892.16,1,1,0,13191.7,1
15006198,629,France,Female,23,7,0.0,1,1,1,198298.7,0
15006199,749,France,Female,28,10,0.0,1,1,1,16501.27,0
15006200,687,Germany,Female,46,6,44168.82,2,0,1,165734.69,0
15006201,750,France,Female,41,3,79438.4,2,1,1,192810.08,0
15006202,710,Spain,Male,54,4,72998.75,2,1,0,114568.26,1
15006203,584,Germany,Female,35,7,123195.33,2,1,0,33853.45,1
15006204,494,France,Female,34,9,0.0,4,1,1,32360.34,0
15006205,579,Spain,Male,33,6,0.0,1,1,0,152054.58,0
15006206,850,France,Female,34,9,99108.34,4,1,0,13473.85,0
15006207,744,France,Male,31,9,0.0,1,0,0,137184.9,0
15006208,661,France,Female,40,1,92654.85,1,0,1,57644.97,0
15006209,783,France,Male,38,7,128003.42,2,0,1,185329.97,0
15006210,653,France,Female,32,7,123858.23,1,1,1,110784.64,0
15006211,660,France,Male,50,8,123523.43,2,1,0,44479.76,0
15006212,686,France,Male,56,1,40528.11,1,1,1,169328.12,0
15006213,610,France,Male,49,3,161198.7,3,1,1,196648.88,1
15006214,564,Spain,Male,43,1,97551.91,1,1,0,148877.31,0
15006215,691,Spain,Female,45,3,17218.99,3,1,0,139580.52,1
15006216,652,France,Male,56,2,0.0,2,1,0,171394.03,0
15006217,627,France,Female,45,6,171427.44,1,1,0,4054.61,0
15006218,701,France,Female,32,4,0.0,1,1,1,177786.75,1
15006219,613,France,Female,41,6,0.0,1,1,1,49963.76,0
15006220,725,Spain,Female,44,1,100954.94,2,0,0,118102.99,0
15006221,534,Germany,Male,28,3,0.0,3,1,0,89454.33,0
15006222,527,France,Male,35,5,0.0,1,1,1,86694.79,0
15006223,523,France,Male,49,4,0.0,1,1,0,90079.91,0
15006224,651,France,Male,19,10,143966.89,2,1,0,136759.18,0
15006225,520,Germany,Female,25,1,146868.9,1,1,1,135205.77,0
15006226,817,France,Male,36,6,0.0,1,1,0,75184.7,0
15006227,813,Spain,Female,41,1,131844.56,2,1,0,198570.45,1
15006228,688,Spain,Male,24,8,0.0,1,0,0,193263.21,0
15006229,739,France,Female,36,6,77218.89,1,0,0,31453.65,0
15006230,568,Germany,Male,49,2,62009.65,2,1,1,137570.61,1
15006231,761,Spain,Male,38,5,0.0,1,1,0,102365.29,0
15006232,620,Germany,Female,47,4,0.0,2,1,1,54184.94,0
15006233,645,France,Male,32,8,92389.2,1,1,1,161659.72,0
15006234,631,France,Female,29,2,98146.79,1,1,0,44915.9,0
15006235,581,Spain,Female,46,1,134868.87,2,0,1,134066.58,0
15006236,705,Germany,Male,41,1,112288.56,1,0,0,147194.31,1
15006237,598,Germany,Female,26,3,157550.18,1,0,1,80542.83,0
15006238,624,Spain,Male,29,0,155957.51,2,1,1,7575.23,1
15006239,432,Spain,Female,53,8,85815.2,1,1,0,64003.56,1
15006240,685,Spain,Male,28,2,0.0,2,0,1,161817.98,0
15006241,640,France,Female,47,4,0.0,1,1,1,134595.8,0
15006242,559,Germany,Male,33,1,0.0,1,1,1,97026.29,0
15006243,627,Germany,Male,37,7,14338.61,1,1,1,142361.24,0
15006244,605,Spain,Male,40,10,113977.36,2,1,1,43206.02,1
15006245,501,Germany,Male,18,10,0.0,2,1,1,185178.83,0
15006246,805,France,Male,23,2,111781.21,1,1,1,167875.9,1
15006247,785,Spain,Female,38,4,204322.36,1,1,0,6479.68,0
15006248,718,Germany,Female,30,6,0.0,2,0,0,133935.51,1
15006249,769,France,Male,47,1,48030.04,1,1,1,55490.28,0
15006250,602,France,Male,21,2,146140.41,2,1,1,99149.63,0
15006251,649,France,Male,43,7,182992.68,2,1,0,39438.34,0
15006252,598,France,Male,24,9,65243.81,1,0,1,146788.48,0
15006253,674,France,Male,34,7,93258.3,3,1,0,8987.76,1
15006254,741,France,Male,27,2,196663.99,2,0,0,110716.21,1
15006255,642,Germany,Female,57,9,0.0,1,1,0,22030.04,1
15006256,526,Germany,Female,24,6,0.0,1,1,0,61477.88,1
15006257,689,Germany,Male,36,10,107706.98,1,1,0,38675.9,0
15006258,591,Spain,Male,20,1,63397.55,2,1,0,86750.73,0
15006259,739,France,Female,53,8,0.0,1,0,1,96275.08,0
15006260,829,France,Male,42,7,0.0,1,1,1,131824.12,0
15006261,752,Spain,Female,39,8,0.0,1,1,0,89943.37,0
15006262,629,France,Female,52,8,0.0,1,0,1,144939.32,0
15006263,660,Spain,Female,39,6,92102.3,2,0,0,161353.29,0
15006264,640,Spain,Male,40,3,137672.7,3,0,1,198740.4,1
15006265,563,Germany,Female,39,4,97804.43,2,0,0,24744.14,1
15006266,599,Spain,Female,43,6,96833.64,2,1,1,81806.6,0
15006267,635,France,Female,33,4,117546.76,2,0,1,50846.06,0
15006268,628,France,Female,35,9,54748.63,2,1,1,144951.68,0
15006269,532,Germany,Male,46,7,0.0,2,1,0,103146.42,0
15006270,654,France,Male,40,4,149429.79,1,1,1,22277.16,0
15006271,644,Spain,Female,36,4,138385.06,1,1,1,12568.98,0
15006272,433,France,Female,23,4,144164.56,1,1,0,100169.21,0
15006273,638,Germany,Female,52,3,80396.52,1,1,0,70150.64,1
15006274,424,Germany,Female,31,10,104745.31,3,1,0,105359.59,1
15006275,552,Germany,Male,47,10,0.0,2,0,0,49754.22,1
15006276,536,France,Male,39,6,0.0,2,1,0,77534.47,0
15006277,627,France,Male,25,1,9245.93,1,1,0,194797.5,0
15006278,584,Spain,Male,50,9,196051.37,2,0,0,48238.04,0
15006279,617,France,Female,40,3,117267.03,1,0,0,4692.4,0
15006280,832,Spain,Male,51,10,136464.41,2,1,0,184534.56,1
15006281,557,Germany,Female,36,2,99461.83,2,1,0,160699.05,1
15006282,755,Spain,Female,45,9,76233.61,1,1,1,90902.19,0
15006283,707,Germany,Male,20,7,99647.06,2,1,0,106499.19,0
15006284,686,France,Male,32,6,116313.26,2,1,1,67082.42,0
15006285,768,Germany,Female,25,2,0.0,2,0,1,28632.17,0
15006286,606,Spain,Female,34,3,100989.52,1,0,0,53612.41,0
15006287,635,France,Female,42,3,0.0,2,1,1,71587.19,0
15006288,568,Spain,Male,31,9,0.0,1,1,0,111105.02,0
15006289,421,France,Male,46,6,134327.36,2,0,1,56473.19,0
15006290,660,France,Male,29,7,59485.47,1,1,1,64611.32,0
15006291,815,France,Male,46,3,149394.93,2,1,0,109625.91,0
15006292,517,Spain,Female,51,7,0.0,1,1,0,56498.87,0
15006293,526,France,Female,48,0,56586.86,1,1,1,194386.02,0
15006294,678,Spain,Male,34,8,127776.51,2,1,1,89278.47,0
15006295,628,Spain,Male,18,6,0.0,1,1,0,161591.9,0
15006296,794,France,Male,43,3,18413.54,3,1,0,136109.32,0
15006297,600,France,Female,36,7,118977.06,2,1,1,27061.27,0
15006298,797,Germany,Male,28,9,0.0,1,1,0,156377.05,0
15006299,692,France,Female,32,1,108405.23,1,1,1,49587.15,0
15006300,758,Spain,Male,52,7,147976.87,1,0,1,178217.99,0
15006301,572,France,Female,26,9,99451.77,1,0,0,144375.43,0
15006302,628,France,Male,42,5,89261.2,1,0,0,143442.28,0
15006303,665,Spain,Male,40,6,0.0,2,1,0,61185.99,0
15006304,683,France,Female,34,6,119390.08,1,1,1,78578.83,0
15006305,580,France,Female,44,1,0.0,4,1,0,146306.0,1
15006306,601,France,Male,54,10,67556.56,2,0,1,72701.61,0
15006307,797,France,Male,35,1,100732.04,2,0,1,90586.63,0
15006308,736,Germany,Male,35,3,0.0,1,1,1,111790.17,0
15006309,531,Spain,Male,44,5,0.0,3,1,0,59673.06,0
15006310,675,France,Female,47,3,0.0,1,0,1,152662.12,0
15006311,766,Germany,Female,36,5,80149.37,1,0,1,54928.85,1
15006312,579,Germany,Male,34,4,0.0,1,1,1,10590.21,0
15006313,700,France,Male,18,5,76445.13,1,1,1,157358.8,0
15006314,704,France,Male,30,8,71560.18,1,1,0,74260.56,0
15006315,487,Spain,Male,26,5,69691.13,1,1,1,169180.14,1
15006316,575,Germany,Male,44,5,112077.44,2,1,0,124741.56,0
15006317,599,Germany,Female,35,10,51536.16,3,1,0,166205.0,0
15006318,650,Germany,Male,35,10,87989.06,2,0,0,76305.55,0
15006319,597,France,Female,37,7,0.0,1,1,1,111907.45,0
15006320,687,Germany,Female,29,4,42411.08,1,1,1,2543.48,0
15006321,619,Germany,Female,53,4,0.0,1,1,0,51419.32,1
15006322,500,Germany,Female,50,9,150724.09,2,0,0,174906.54,1
15006323,389,France,Female,54,10,0.0,1,1,1,88168.34,0
15006324,598,France,Female,44,0,128332.78,1,0,1,127180.96,0
15006325,664,France,Male,37,5,134214.31,1,1,1,55986.96,0
15006326,649,Spain,Male,54,0,0.0,2,1,0,170515.07,1
15006327,545,France,Male,31,10,5011.47,2,1,0,118710.63,0
15006328,729,France,Female,29,7,0.0,2,1,0,181592.99,0
15006329,611,France,Female,31,9,143124.74,2,1,0,48724.86,0
15006330,731,France,Male,43,8,33266.21,1,0,1,145477.18,0
15006331,735,Germany,Female,30,5,0.0,1,0,0,4109.15,0
15006332,728,Germany,Female,36,8,0.0,1,1,1,119562.7,0
15006333,711,Germany,Female,21,1,0.0,1,1,1,60298.79,0
15006334,535,France,Female,42,8,17751.78,1,0,1,24648.53,0
15006335,630,Germany,Female,22,3,0.0,1,1,0,125353.43,0
15006336,793,France,Male,28,2,0.0,1,1,1,5832.4,0
15006337,626,France,Male,50,0,0.0,3,1,1,31265.6,1
15006338,502,France,Male,49,0,182920.58,2,0,0,74155.43,0
15006339,718,France,Male,41,7,143042.08,2,1,0,89370.02,0
15006340,701,France,Male,40,1,0.0,1,1,0,181654.01,1
15006341,639,Germany,Female,32,0,113039.44,1,1,0,67021.5,1
15006342,622,Germany,Female,30,1,0.0,1,0,0,10239.98,1
15006343,672,Spain,Female,34,2,62785.23,1,1,0,192456.35,0
15006344,722,France,Male,22,3,0.0,3,0,0,166162.5,0
15006345,657,France,Male,40,10,72933.38,1,1,0,45495.36,0
